StoreNum,Last,First,HireDate,FireDate,Position,FullTime,EmpId,City,State,Zip,Street,ReceiptNumber,SaleDate,Weekend,isCash,Receipt,Quantity,Item,Id,Flavor,Food,Price,Type
9,DIERCKS,MAEGAN,2000-01-25,2000-01-26,Manager,True,9,Monterey,CA,93943,730 Park Ave,740,2000-01-21,True,False,740,1,35,35,Apricot,Danish,1.15,Food
9,BULOSAN,JAMIE,2000-01-21,2000-01-26,Shift Manager,True,34,Monterey,CA,93943,730 Park Ave,740,2000-01-21,True,False,740,1,35,35,Apricot,Danish,1.15,Food
9,PIEPENBURG,ROLF,2000-01-20,2000-01-25,Shift Manager,True,35,Monterey,CA,93943,730 Park Ave,740,2000-01-21,True,False,740,1,35,35,Apricot,Danish,1.15,Food
9,FERDIN,ERICA,2000-01-02,2000-01-04,Shift Manager,True,36,Monterey,CA,93943,730 Park Ave,740,2000-01-21,True,False,740,1,35,35,Apricot,Danish,1.15,Food
9,THIRY,SILVANA,2000-01-02,2000-01-29,Barista,True,37,Monterey,CA,93943,730 Park Ave,740,2000-01-21,True,False,740,1,35,35,Apricot,Danish,1.15,Food
9,LOPATA,NICHOL,2000-01-27,2000-01-28,Shift Manager,True,38,Monterey,CA,93943,730 Park Ave,740,2000-01-21,True,False,740,1,35,35,Apricot,Danish,1.15,Food
15,PROO,SONIA,2000-01-03,2000-01-18,Manager,True,15,Olympia,WA,98512,312 State Ave,789,2000-01-06,False,False,789,3,35,35,Apricot,Danish,1.15,Food
6,RININGER,LESTER,2000-01-26,2000-01-30,Manager,True,6,San Diego,CA,92110,1507 Front St,550,2000-01-28,True,False,550,1,35,35,Apricot,Danish,1.15,Food
15,PROO,SONIA,2000-01-03,2000-01-18,Manager,True,15,Olympia,WA,98512,312 State Ave,863,2000-01-23,False,False,863,4,35,35,Apricot,Danish,1.15,Food
9,DIERCKS,MAEGAN,2000-01-25,2000-01-26,Manager,True,9,Monterey,CA,93943,730 Park Ave,145,2000-01-22,True,True,145,1,35,35,Apricot,Danish,1.15,Food
9,BULOSAN,JAMIE,2000-01-21,2000-01-26,Shift Manager,True,34,Monterey,CA,93943,730 Park Ave,145,2000-01-22,True,True,145,1,35,35,Apricot,Danish,1.15,Food
9,PIEPENBURG,ROLF,2000-01-20,2000-01-25,Shift Manager,True,35,Monterey,CA,93943,730 Park Ave,145,2000-01-22,True,True,145,1,35,35,Apricot,Danish,1.15,Food
9,FERDIN,ERICA,2000-01-02,2000-01-04,Shift Manager,True,36,Monterey,CA,93943,730 Park Ave,145,2000-01-22,True,True,145,1,35,35,Apricot,Danish,1.15,Food
9,THIRY,SILVANA,2000-01-02,2000-01-29,Barista,True,37,Monterey,CA,93943,730 Park Ave,145,2000-01-22,True,True,145,1,35,35,Apricot,Danish,1.15,Food
9,LOPATA,NICHOL,2000-01-27,2000-01-28,Shift Manager,True,38,Monterey,CA,93943,730 Park Ave,145,2000-01-22,True,True,145,1,35,35,Apricot,Danish,1.15,Food
3,HUCKABEE,COLLEEN,2000-01-18,2000-01-28,Manager,True,3,Los Angeles,CA,90081,400 Lincoln Ave,109,2000-01-05,False,False,109,1,35,35,Apricot,Danish,1.15,Food
3,TYSARCZYK,BENNY,2000-01-19,2000-01-20,Cashier,False,25,Los Angeles,CA,90081,400 Lincoln Ave,109,2000-01-05,False,False,109,1,35,35,Apricot,Danish,1.15,Food
3,MCCOMISH,CLARINE,2000-01-16,2000-01-18,Barista,False,26,Los Angeles,CA,90081,400 Lincoln Ave,109,2000-01-05,False,False,109,1,35,35,Apricot,Danish,1.15,Food
3,LUOTO,JENA,2000-01-27,2000-01-30,Barista,False,27,Los Angeles,CA,90081,400 Lincoln Ave,109,2000-01-05,False,False,109,1,35,35,Apricot,Danish,1.15,Food
3,HUCKABEE,COLLEEN,2000-01-18,2000-01-28,Manager,True,3,Los Angeles,CA,90081,400 Lincoln Ave,940,2000-01-07,True,True,940,4,35,35,Apricot,Danish,1.15,Food
3,TYSARCZYK,BENNY,2000-01-19,2000-01-20,Cashier,False,25,Los Angeles,CA,90081,400 Lincoln Ave,940,2000-01-07,True,True,940,4,35,35,Apricot,Danish,1.15,Food
3,MCCOMISH,CLARINE,2000-01-16,2000-01-18,Barista,False,26,Los Angeles,CA,90081,400 Lincoln Ave,940,2000-01-07,True,True,940,4,35,35,Apricot,Danish,1.15,Food
3,LUOTO,JENA,2000-01-27,2000-01-30,Barista,False,27,Los Angeles,CA,90081,400 Lincoln Ave,940,2000-01-07,True,True,940,4,35,35,Apricot,Danish,1.15,Food
11,STILNER,TOVA,2000-01-19,2000-01-27,Manager,True,11,Sacramento,CA,94211,1420 15th st,702,2000-01-21,True,True,702,2,35,35,Apricot,Danish,1.15,Food
6,RININGER,LESTER,2000-01-26,2000-01-30,Manager,True,6,San Diego,CA,92110,1507 Front St,913,2000-01-16,False,False,913,3,35,35,Apricot,Danish,1.15,Food
13,PADMANABHAN,JOSEF,2000-01-05,2000-01-21,Manager,True,13,Portland,OR,97209,678 Burnside St,888,2000-01-12,False,False,888,2,35,35,Apricot,Danish,1.15,Food
13,WIMBLEY,ALFONZO,2000-01-28,2000-01-30,Cashier,True,39,Portland,OR,97209,678 Burnside St,888,2000-01-12,False,False,888,2,35,35,Apricot,Danish,1.15,Food
13,SAAVEDRA,HYACINTH,2000-01-27,2000-01-29,Cashier,True,40,Portland,OR,97209,678 Burnside St,888,2000-01-12,False,False,888,2,35,35,Apricot,Danish,1.15,Food
12,SPURZEM,BRITTNEY,2000-01-25,2000-01-26,Manager,True,12,Stockton,CA,95208,300 Oak St,158,2000-01-06,False,False,158,3,35,35,Apricot,Danish,1.15,Food
5,YERGIN,MARCELINA,2000-01-24,2000-01-27,Manager,True,5,Los Angeles,CA,90001,200 Olive St,566,2000-01-03,False,False,566,3,35,35,Apricot,Danish,1.15,Food
5,BUBIER,ANDRES,2000-01-20,2000-01-26,Shift Manager,True,28,Los Angeles,CA,90001,200 Olive St,566,2000-01-03,False,False,566,3,35,35,Apricot,Danish,1.15,Food
5,PLEAS,DEMARCUS,2000-01-21,2000-01-30,Barista,True,29,Los Angeles,CA,90001,200 Olive St,566,2000-01-03,False,False,566,3,35,35,Apricot,Danish,1.15,Food
5,SCHNEIDMAN,MATT,2000-01-18,2000-01-23,Cashier,True,30,Los Angeles,CA,90001,200 Olive St,566,2000-01-03,False,False,566,3,35,35,Apricot,Danish,1.15,Food
5,DILGARD,BEATA,2000-01-17,2000-01-18,Barista,True,31,Los Angeles,CA,90001,200 Olive St,566,2000-01-03,False,False,566,3,35,35,Apricot,Danish,1.15,Food
5,KLINNERT,YON,2000-01-02,2000-01-12,Cashier,True,32,Los Angeles,CA,90001,200 Olive St,566,2000-01-03,False,False,566,3,35,35,Apricot,Danish,1.15,Food
5,STATHIS,LAURICE,2000-01-08,2000-01-10,Cashier,False,33,Los Angeles,CA,90001,200 Olive St,566,2000-01-03,False,False,566,3,35,35,Apricot,Danish,1.15,Food
17,HEISE,CHARMAINE,2000-01-23,2000-01-28,Manager,True,17,Las Vegas,NV,89101,4122 Rainbow Blvd,999,2000-01-19,False,True,999,5,35,35,Apricot,Danish,1.15,Food
17,SMOTHERMAN,KARRI,2000-01-05,2000-01-28,Cashier,True,45,Las Vegas,NV,89101,4122 Rainbow Blvd,999,2000-01-19,False,True,999,5,35,35,Apricot,Danish,1.15,Food
17,BOWERMAN,STEPHENIE,2000-01-03,2000-01-22,Manager,True,46,Las Vegas,NV,89101,4122 Rainbow Blvd,999,2000-01-19,False,True,999,5,35,35,Apricot,Danish,1.15,Food
17,SPECKEN,MARC,2000-01-12,2000-01-13,Shift Manager,True,47,Las Vegas,NV,89101,4122 Rainbow Blvd,999,2000-01-19,False,True,999,5,35,35,Apricot,Danish,1.15,Food
13,PADMANABHAN,JOSEF,2000-01-05,2000-01-21,Manager,True,13,Portland,OR,97209,678 Burnside St,30,2000-01-10,False,False,30,1,35,35,Apricot,Danish,1.15,Food
13,WIMBLEY,ALFONZO,2000-01-28,2000-01-30,Cashier,True,39,Portland,OR,97209,678 Burnside St,30,2000-01-10,False,False,30,1,35,35,Apricot,Danish,1.15,Food
13,SAAVEDRA,HYACINTH,2000-01-27,2000-01-29,Cashier,True,40,Portland,OR,97209,678 Burnside St,30,2000-01-10,False,False,30,1,35,35,Apricot,Danish,1.15,Food
13,PADMANABHAN,JOSEF,2000-01-05,2000-01-21,Manager,True,13,Portland,OR,97209,678 Burnside St,405,2000-01-20,False,True,405,2,35,35,Apricot,Danish,1.15,Food
13,WIMBLEY,ALFONZO,2000-01-28,2000-01-30,Cashier,True,39,Portland,OR,97209,678 Burnside St,405,2000-01-20,False,True,405,2,35,35,Apricot,Danish,1.15,Food
13,SAAVEDRA,HYACINTH,2000-01-27,2000-01-29,Cashier,True,40,Portland,OR,97209,678 Burnside St,405,2000-01-20,False,True,405,2,35,35,Apricot,Danish,1.15,Food
3,HUCKABEE,COLLEEN,2000-01-18,2000-01-28,Manager,True,3,Los Angeles,CA,90081,400 Lincoln Ave,535,2000-01-18,False,False,535,1,35,35,Apricot,Danish,1.15,Food
3,TYSARCZYK,BENNY,2000-01-19,2000-01-20,Cashier,False,25,Los Angeles,CA,90081,400 Lincoln Ave,535,2000-01-18,False,False,535,1,35,35,Apricot,Danish,1.15,Food
3,MCCOMISH,CLARINE,2000-01-16,2000-01-18,Barista,False,26,Los Angeles,CA,90081,400 Lincoln Ave,535,2000-01-18,False,False,535,1,35,35,Apricot,Danish,1.15,Food
3,LUOTO,JENA,2000-01-27,2000-01-30,Barista,False,27,Los Angeles,CA,90081,400 Lincoln Ave,535,2000-01-18,False,False,535,1,35,35,Apricot,Danish,1.15,Food
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,628,2000-01-21,True,False,628,4,35,35,Apricot,Danish,1.15,Food
16,WORDLOW,WILL,2000-01-09,2000-01-14,Manager,True,16,Reno,NV,89507,446 Center St,144,2000-01-28,True,True,144,3,35,35,Apricot,Danish,1.15,Food
11,STILNER,TOVA,2000-01-19,2000-01-27,Manager,True,11,Sacramento,CA,94211,1420 15th st,643,2000-01-07,True,False,643,2,35,35,Apricot,Danish,1.15,Food
12,SPURZEM,BRITTNEY,2000-01-25,2000-01-26,Manager,True,12,Stockton,CA,95208,300 Oak St,187,2000-01-12,False,False,187,3,35,35,Apricot,Danish,1.15,Food
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,451,2000-01-26,False,False,451,5,4,4,Strawberry,Cake,11.95,Food
9,DIERCKS,MAEGAN,2000-01-25,2000-01-26,Manager,True,9,Monterey,CA,93943,730 Park Ave,472,2000-01-03,False,False,472,2,4,4,Strawberry,Cake,11.95,Food
9,BULOSAN,JAMIE,2000-01-21,2000-01-26,Shift Manager,True,34,Monterey,CA,93943,730 Park Ave,472,2000-01-03,False,False,472,2,4,4,Strawberry,Cake,11.95,Food
9,PIEPENBURG,ROLF,2000-01-20,2000-01-25,Shift Manager,True,35,Monterey,CA,93943,730 Park Ave,472,2000-01-03,False,False,472,2,4,4,Strawberry,Cake,11.95,Food
9,FERDIN,ERICA,2000-01-02,2000-01-04,Shift Manager,True,36,Monterey,CA,93943,730 Park Ave,472,2000-01-03,False,False,472,2,4,4,Strawberry,Cake,11.95,Food
9,THIRY,SILVANA,2000-01-02,2000-01-29,Barista,True,37,Monterey,CA,93943,730 Park Ave,472,2000-01-03,False,False,472,2,4,4,Strawberry,Cake,11.95,Food
9,LOPATA,NICHOL,2000-01-27,2000-01-28,Shift Manager,True,38,Monterey,CA,93943,730 Park Ave,472,2000-01-03,False,False,472,2,4,4,Strawberry,Cake,11.95,Food
6,RININGER,LESTER,2000-01-26,2000-01-30,Manager,True,6,San Diego,CA,92110,1507 Front St,853,2000-01-14,True,False,853,2,4,4,Strawberry,Cake,11.95,Food
16,WORDLOW,WILL,2000-01-09,2000-01-14,Manager,True,16,Reno,NV,89507,446 Center St,155,2000-01-15,True,True,155,1,4,4,Strawberry,Cake,11.95,Food
3,HUCKABEE,COLLEEN,2000-01-18,2000-01-28,Manager,True,3,Los Angeles,CA,90081,400 Lincoln Ave,530,2000-01-24,False,False,530,1,4,4,Strawberry,Cake,11.95,Food
3,TYSARCZYK,BENNY,2000-01-19,2000-01-20,Cashier,False,25,Los Angeles,CA,90081,400 Lincoln Ave,530,2000-01-24,False,False,530,1,4,4,Strawberry,Cake,11.95,Food
3,MCCOMISH,CLARINE,2000-01-16,2000-01-18,Barista,False,26,Los Angeles,CA,90081,400 Lincoln Ave,530,2000-01-24,False,False,530,1,4,4,Strawberry,Cake,11.95,Food
3,LUOTO,JENA,2000-01-27,2000-01-30,Barista,False,27,Los Angeles,CA,90081,400 Lincoln Ave,530,2000-01-24,False,False,530,1,4,4,Strawberry,Cake,11.95,Food
3,HUCKABEE,COLLEEN,2000-01-18,2000-01-28,Manager,True,3,Los Angeles,CA,90081,400 Lincoln Ave,385,2000-01-11,False,True,385,3,4,4,Strawberry,Cake,11.95,Food
3,TYSARCZYK,BENNY,2000-01-19,2000-01-20,Cashier,False,25,Los Angeles,CA,90081,400 Lincoln Ave,385,2000-01-11,False,True,385,3,4,4,Strawberry,Cake,11.95,Food
3,MCCOMISH,CLARINE,2000-01-16,2000-01-18,Barista,False,26,Los Angeles,CA,90081,400 Lincoln Ave,385,2000-01-11,False,True,385,3,4,4,Strawberry,Cake,11.95,Food
3,LUOTO,JENA,2000-01-27,2000-01-30,Barista,False,27,Los Angeles,CA,90081,400 Lincoln Ave,385,2000-01-11,False,True,385,3,4,4,Strawberry,Cake,11.95,Food
4,STIDMAN,WILLIEMAE,2000-01-02,2000-01-18,Manager,True,4,Los Angeles,CA,90001,800 Olympic Blvd,874,2000-01-25,False,False,874,4,4,4,Strawberry,Cake,11.95,Food
19,NOLLETTE,ANGELO,2000-01-22,2000-01-28,Manager,True,19,Flagstaff,AZ,86001,700 University Ave,183,2000-01-12,False,False,183,2,4,4,Strawberry,Cake,11.95,Food
19,CZWAKIEL,TALITHA,2000-01-25,2000-01-28,Manager,True,48,Flagstaff,AZ,86001,700 University Ave,183,2000-01-12,False,False,183,2,4,4,Strawberry,Cake,11.95,Food
19,SAVE,AUDRY,2000-01-21,2000-01-29,Manager,True,49,Flagstaff,AZ,86001,700 University Ave,183,2000-01-12,False,False,183,2,4,4,Strawberry,Cake,11.95,Food
17,HEISE,CHARMAINE,2000-01-23,2000-01-28,Manager,True,17,Las Vegas,NV,89101,4122 Rainbow Blvd,436,2000-01-16,False,True,436,5,4,4,Strawberry,Cake,11.95,Food
17,SMOTHERMAN,KARRI,2000-01-05,2000-01-28,Cashier,True,45,Las Vegas,NV,89101,4122 Rainbow Blvd,436,2000-01-16,False,True,436,5,4,4,Strawberry,Cake,11.95,Food
17,BOWERMAN,STEPHENIE,2000-01-03,2000-01-22,Manager,True,46,Las Vegas,NV,89101,4122 Rainbow Blvd,436,2000-01-16,False,True,436,5,4,4,Strawberry,Cake,11.95,Food
17,SPECKEN,MARC,2000-01-12,2000-01-13,Shift Manager,True,47,Las Vegas,NV,89101,4122 Rainbow Blvd,436,2000-01-16,False,True,436,5,4,4,Strawberry,Cake,11.95,Food
13,PADMANABHAN,JOSEF,2000-01-05,2000-01-21,Manager,True,13,Portland,OR,97209,678 Burnside St,159,2000-01-26,False,False,159,4,4,4,Strawberry,Cake,11.95,Food
13,WIMBLEY,ALFONZO,2000-01-28,2000-01-30,Cashier,True,39,Portland,OR,97209,678 Burnside St,159,2000-01-26,False,False,159,4,4,4,Strawberry,Cake,11.95,Food
13,SAAVEDRA,HYACINTH,2000-01-27,2000-01-29,Cashier,True,40,Portland,OR,97209,678 Burnside St,159,2000-01-26,False,False,159,4,4,4,Strawberry,Cake,11.95,Food
10,DURNEY,FELIPE,2000-01-07,2000-01-18,Manager,True,10,Bakersfield,CA,93308,1850 Truxtun Ave,350,2000-01-15,True,False,350,4,4,4,Strawberry,Cake,11.95,Food
4,STIDMAN,WILLIEMAE,2000-01-02,2000-01-18,Manager,True,4,Los Angeles,CA,90001,800 Olympic Blvd,578,2000-01-04,False,False,578,2,4,4,Strawberry,Cake,11.95,Food
2,ROHLA,JESSE,2000-03-27,2000-08-30,Manager,True,2,San Luis Obispo,CA,93405,1430 Chorro St,727,2000-01-11,False,True,727,2,4,4,Strawberry,Cake,11.95,Food
2,PESCH,MARGARETT,2000-01-26,2000-01-30,Cashier,True,22,San Luis Obispo,CA,93405,1430 Chorro St,727,2000-01-11,False,True,727,2,4,4,Strawberry,Cake,11.95,Food
2,HAUSLADEN,LUISE,2000-01-22,2000-01-29,Shift Manager,True,23,San Luis Obispo,CA,93405,1430 Chorro St,727,2000-01-11,False,True,727,2,4,4,Strawberry,Cake,11.95,Food
2,IWANEJKO,BEA,2000-01-21,2000-01-24,Manager,True,24,San Luis Obispo,CA,93405,1430 Chorro St,727,2000-01-11,False,True,727,2,4,4,Strawberry,Cake,11.95,Food
19,NOLLETTE,ANGELO,2000-01-22,2000-01-28,Manager,True,19,Flagstaff,AZ,86001,700 University Ave,319,2000-01-05,False,False,319,2,4,4,Strawberry,Cake,11.95,Food
19,CZWAKIEL,TALITHA,2000-01-25,2000-01-28,Manager,True,48,Flagstaff,AZ,86001,700 University Ave,319,2000-01-05,False,False,319,2,4,4,Strawberry,Cake,11.95,Food
19,SAVE,AUDRY,2000-01-21,2000-01-29,Manager,True,49,Flagstaff,AZ,86001,700 University Ave,319,2000-01-05,False,False,319,2,4,4,Strawberry,Cake,11.95,Food
9,DIERCKS,MAEGAN,2000-01-25,2000-01-26,Manager,True,9,Monterey,CA,93943,730 Park Ave,233,2000-01-08,True,False,233,1,4,4,Strawberry,Cake,11.95,Food
9,BULOSAN,JAMIE,2000-01-21,2000-01-26,Shift Manager,True,34,Monterey,CA,93943,730 Park Ave,233,2000-01-08,True,False,233,1,4,4,Strawberry,Cake,11.95,Food
9,PIEPENBURG,ROLF,2000-01-20,2000-01-25,Shift Manager,True,35,Monterey,CA,93943,730 Park Ave,233,2000-01-08,True,False,233,1,4,4,Strawberry,Cake,11.95,Food
9,FERDIN,ERICA,2000-01-02,2000-01-04,Shift Manager,True,36,Monterey,CA,93943,730 Park Ave,233,2000-01-08,True,False,233,1,4,4,Strawberry,Cake,11.95,Food
9,THIRY,SILVANA,2000-01-02,2000-01-29,Barista,True,37,Monterey,CA,93943,730 Park Ave,233,2000-01-08,True,False,233,1,4,4,Strawberry,Cake,11.95,Food
9,LOPATA,NICHOL,2000-01-27,2000-01-28,Shift Manager,True,38,Monterey,CA,93943,730 Park Ave,233,2000-01-08,True,False,233,1,4,4,Strawberry,Cake,11.95,Food
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,246,2000-01-15,True,True,246,3,4,4,Strawberry,Cake,11.95,Food
1,COCOROS,ADAN,2000-08-19,2000-01-25,Manager,True,1,San Francisco,CA,94171,150 Hayes St,855,2000-01-25,False,True,855,2,4,4,Strawberry,Cake,11.95,Food
7,TOLMAN,BRICE,2000-01-17,2000-01-25,Manager,True,7,San Jose,CA,95106,200 Keyes St,416,2000-01-20,False,True,416,4,4,4,Strawberry,Cake,11.95,Food
18,LAZZARA,ROSALBA,2000-01-28,2000-01-30,Manager,True,18,Phoenix,AZ,85016,2400 Camelback Rd,353,2000-01-12,False,False,353,3,4,4,Strawberry,Cake,11.95,Food
1,COCOROS,ADAN,2000-08-19,2000-01-25,Manager,True,1,San Francisco,CA,94171,150 Hayes St,912,2000-11-08,False,False,912,5,4,4,Strawberry,Cake,11.95,Food
6,RININGER,LESTER,2000-01-26,2000-01-30,Manager,True,6,San Diego,CA,92110,1507 Front St,348,2000-01-17,False,False,348,2,4,4,Strawberry,Cake,11.95,Food
3,HUCKABEE,COLLEEN,2000-01-18,2000-01-28,Manager,True,3,Los Angeles,CA,90081,400 Lincoln Ave,168,2000-01-28,True,False,168,1,4,4,Strawberry,Cake,11.95,Food
3,TYSARCZYK,BENNY,2000-01-19,2000-01-20,Cashier,False,25,Los Angeles,CA,90081,400 Lincoln Ave,168,2000-01-28,True,False,168,1,4,4,Strawberry,Cake,11.95,Food
3,MCCOMISH,CLARINE,2000-01-16,2000-01-18,Barista,False,26,Los Angeles,CA,90081,400 Lincoln Ave,168,2000-01-28,True,False,168,1,4,4,Strawberry,Cake,11.95,Food
3,LUOTO,JENA,2000-01-27,2000-01-30,Barista,False,27,Los Angeles,CA,90081,400 Lincoln Ave,168,2000-01-28,True,False,168,1,4,4,Strawberry,Cake,11.95,Food
1,COCOROS,ADAN,2000-08-19,2000-01-25,Manager,True,1,San Francisco,CA,94171,150 Hayes St,852,2000-03-20,False,True,852,1,4,4,Strawberry,Cake,11.95,Food
20,DEBRECHT,JERALD,2000-01-04,2000-01-19,Manager,True,20,Tucson,AZ,85701,1900 Speedway Blvd,998,2000-01-21,True,False,998,1,4,4,Strawberry,Cake,11.95,Food
20,BARRIE,RENE,2000-01-20,2000-01-28,Manager,True,21,Tucson,AZ,85701,1900 Speedway Blvd,998,2000-01-21,True,False,998,1,4,4,Strawberry,Cake,11.95,Food
20,BRANDSTETTER,MOISES,2000-01-04,2000-01-10,Shift Manager,True,50,Tucson,AZ,85701,1900 Speedway Blvd,998,2000-01-21,True,False,998,1,4,4,Strawberry,Cake,11.95,Food
13,PADMANABHAN,JOSEF,2000-01-05,2000-01-21,Manager,True,13,Portland,OR,97209,678 Burnside St,328,2000-01-19,False,False,328,3,4,4,Strawberry,Cake,11.95,Food
13,WIMBLEY,ALFONZO,2000-01-28,2000-01-30,Cashier,True,39,Portland,OR,97209,678 Burnside St,328,2000-01-19,False,False,328,3,4,4,Strawberry,Cake,11.95,Food
13,SAAVEDRA,HYACINTH,2000-01-27,2000-01-29,Cashier,True,40,Portland,OR,97209,678 Burnside St,328,2000-01-19,False,False,328,3,4,4,Strawberry,Cake,11.95,Food
17,HEISE,CHARMAINE,2000-01-23,2000-01-28,Manager,True,17,Las Vegas,NV,89101,4122 Rainbow Blvd,582,2000-01-23,False,True,582,1,4,4,Strawberry,Cake,11.95,Food
17,SMOTHERMAN,KARRI,2000-01-05,2000-01-28,Cashier,True,45,Las Vegas,NV,89101,4122 Rainbow Blvd,582,2000-01-23,False,True,582,1,4,4,Strawberry,Cake,11.95,Food
17,BOWERMAN,STEPHENIE,2000-01-03,2000-01-22,Manager,True,46,Las Vegas,NV,89101,4122 Rainbow Blvd,582,2000-01-23,False,True,582,1,4,4,Strawberry,Cake,11.95,Food
17,SPECKEN,MARC,2000-01-12,2000-01-13,Shift Manager,True,47,Las Vegas,NV,89101,4122 Rainbow Blvd,582,2000-01-23,False,True,582,1,4,4,Strawberry,Cake,11.95,Food
5,YERGIN,MARCELINA,2000-01-24,2000-01-27,Manager,True,5,Los Angeles,CA,90001,200 Olive St,846,2000-01-10,False,False,846,2,4,4,Strawberry,Cake,11.95,Food
5,BUBIER,ANDRES,2000-01-20,2000-01-26,Shift Manager,True,28,Los Angeles,CA,90001,200 Olive St,846,2000-01-10,False,False,846,2,4,4,Strawberry,Cake,11.95,Food
5,PLEAS,DEMARCUS,2000-01-21,2000-01-30,Barista,True,29,Los Angeles,CA,90001,200 Olive St,846,2000-01-10,False,False,846,2,4,4,Strawberry,Cake,11.95,Food
5,SCHNEIDMAN,MATT,2000-01-18,2000-01-23,Cashier,True,30,Los Angeles,CA,90001,200 Olive St,846,2000-01-10,False,False,846,2,4,4,Strawberry,Cake,11.95,Food
5,DILGARD,BEATA,2000-01-17,2000-01-18,Barista,True,31,Los Angeles,CA,90001,200 Olive St,846,2000-01-10,False,False,846,2,4,4,Strawberry,Cake,11.95,Food
5,KLINNERT,YON,2000-01-02,2000-01-12,Cashier,True,32,Los Angeles,CA,90001,200 Olive St,846,2000-01-10,False,False,846,2,4,4,Strawberry,Cake,11.95,Food
5,STATHIS,LAURICE,2000-01-08,2000-01-10,Cashier,False,33,Los Angeles,CA,90001,200 Olive St,846,2000-01-10,False,False,846,2,4,4,Strawberry,Cake,11.95,Food
17,HEISE,CHARMAINE,2000-01-23,2000-01-28,Manager,True,17,Las Vegas,NV,89101,4122 Rainbow Blvd,5,2000-01-23,False,True,5,4,4,4,Strawberry,Cake,11.95,Food
17,SMOTHERMAN,KARRI,2000-01-05,2000-01-28,Cashier,True,45,Las Vegas,NV,89101,4122 Rainbow Blvd,5,2000-01-23,False,True,5,4,4,4,Strawberry,Cake,11.95,Food
17,BOWERMAN,STEPHENIE,2000-01-03,2000-01-22,Manager,True,46,Las Vegas,NV,89101,4122 Rainbow Blvd,5,2000-01-23,False,True,5,4,4,4,Strawberry,Cake,11.95,Food
17,SPECKEN,MARC,2000-01-12,2000-01-13,Shift Manager,True,47,Las Vegas,NV,89101,4122 Rainbow Blvd,5,2000-01-23,False,True,5,4,4,4,Strawberry,Cake,11.95,Food
12,SPURZEM,BRITTNEY,2000-01-25,2000-01-26,Manager,True,12,Stockton,CA,95208,300 Oak St,430,2000-01-11,False,False,430,1,4,4,Strawberry,Cake,11.95,Food
15,PROO,SONIA,2000-01-03,2000-01-18,Manager,True,15,Olympia,WA,98512,312 State Ave,553,2000-01-23,False,True,553,1,4,4,Strawberry,Cake,11.95,Food
5,YERGIN,MARCELINA,2000-01-24,2000-01-27,Manager,True,5,Los Angeles,CA,90001,200 Olive St,41,2000-01-25,False,True,41,5,4,4,Strawberry,Cake,11.95,Food
5,BUBIER,ANDRES,2000-01-20,2000-01-26,Shift Manager,True,28,Los Angeles,CA,90001,200 Olive St,41,2000-01-25,False,True,41,5,4,4,Strawberry,Cake,11.95,Food
5,PLEAS,DEMARCUS,2000-01-21,2000-01-30,Barista,True,29,Los Angeles,CA,90001,200 Olive St,41,2000-01-25,False,True,41,5,4,4,Strawberry,Cake,11.95,Food
5,SCHNEIDMAN,MATT,2000-01-18,2000-01-23,Cashier,True,30,Los Angeles,CA,90001,200 Olive St,41,2000-01-25,False,True,41,5,4,4,Strawberry,Cake,11.95,Food
5,DILGARD,BEATA,2000-01-17,2000-01-18,Barista,True,31,Los Angeles,CA,90001,200 Olive St,41,2000-01-25,False,True,41,5,4,4,Strawberry,Cake,11.95,Food
5,KLINNERT,YON,2000-01-02,2000-01-12,Cashier,True,32,Los Angeles,CA,90001,200 Olive St,41,2000-01-25,False,True,41,5,4,4,Strawberry,Cake,11.95,Food
5,STATHIS,LAURICE,2000-01-08,2000-01-10,Cashier,False,33,Los Angeles,CA,90001,200 Olive St,41,2000-01-25,False,True,41,5,4,4,Strawberry,Cake,11.95,Food
13,PADMANABHAN,JOSEF,2000-01-05,2000-01-21,Manager,True,13,Portland,OR,97209,678 Burnside St,511,2000-01-13,False,False,511,3,4,4,Strawberry,Cake,11.95,Food
13,WIMBLEY,ALFONZO,2000-01-28,2000-01-30,Cashier,True,39,Portland,OR,97209,678 Burnside St,511,2000-01-13,False,False,511,3,4,4,Strawberry,Cake,11.95,Food
13,SAAVEDRA,HYACINTH,2000-01-27,2000-01-29,Cashier,True,40,Portland,OR,97209,678 Burnside St,511,2000-01-13,False,False,511,3,4,4,Strawberry,Cake,11.95,Food
14,CRATCH,RODNEY,2000-01-03,2000-01-17,Manager,True,14,Seattle,WA,98111,550 Thomas St,165,2000-01-07,True,True,165,5,4,4,Strawberry,Cake,11.95,Food
14,SEINER,CLEMENTE,2000-01-26,2000-01-29,Barista,False,41,Seattle,WA,98111,550 Thomas St,165,2000-01-07,True,True,165,5,4,4,Strawberry,Cake,11.95,Food
